status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job_level
NEW,"Counsel, Technology & Data Protection",Pernod Ricard,"New York, NY 10177",2024-10-03,"Oversee ongoing enterprise-wide data-mapping effort. Develop and implement privacy, data security, and breach preparedness related policies, processes, and controls within the organization to maintain…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a61e24527599cab1,IndeedScraperUSAEng_a61e24527599cab1,IndeedScraperUSAEng,Data,USA_ENGLISH,$152880 - $191100 yearly,TEMPORARILY_REMOTE, NY 10177,NY,New York,Uncategorized
NEW,Remote AI Training Expert,Outlier,"Raleigh, NC",2024-10-17,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=daa345b0511d6af3,IndeedScraperUSAEng_daa345b0511d6af3,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Raleigh,Uncategorized
NEW,Statistician Investigator,University of North Carolina at Chapel Hill,"Chapel Hill, NC 27599",2024-10-31,"In addition to analyses of these data, the statistician will also analyze data from longitudinal data collected as part of many other past and current observational studies going on in the institute,…","Job types: Full-time
Benefits: Health insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=763e942164730582,IndeedScraperUSAEng_763e942164730582,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27599,NC,Chapel Hill,Uncategorized
NEW,Experienced Data Cable Installer,Eric Green Communications Inc.,"Milpitas, CA",2024-10-05,"About us Our company is a small business in Discovery Bay, CA. We are professional and our goal is to provide our customers with a wide range of network related professional services and…","Job types: Contract
Shifts: 8 hour shift, Day shift
Job types cc: Contract
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=ad71271b1799a850,IndeedScraperUSAEng_ad71271b1799a850,IndeedScraperUSAEng,Data,USA_ENGLISH,$25 - $-1 hourly,UNKNOWN, CA,CA,Milpitas,Uncategorized
NEW,Citywide Systems Integrity Team Member,OFF OF PAYROLL ADMINISTRATION,"Manhattan, NY 10001",2024-10-03,"Ensure security compliance across various citywide systems based on security guidelines and citywide directives for the purpose of managing, maintaining and implementing user access;","Job types: Full-time
Shifts: Day shift
Benefits: Loan forgiveness
Job types cc: Full-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=00d6b664281a67ef,IndeedScraperUSAEng_00d6b664281a67ef,IndeedScraperUSAEng,Data,USA_ENGLISH,$45040 - $70704 yearly,UNKNOWN, NY 10001,NY,Manhattan,Uncategorized
NEW,Data Scientist,PayPal,"New York, NY",2024-11-07,"Experience analyzing very large, complex, multi-dimensional data sets is required. Make data visually appealing and simple to both navigate and comprehend for end-users.","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2939a24e815ef17b,IndeedScraperUSAEng_2939a24e815ef17b,IndeedScraperUSAEng,Data,USA_ENGLISH,$96900 - $234300 yearly,TEMPORARILY_REMOTE, NY,NY,New York,Uncategorized
NEW,Statistician,Outlier,"Greensboro, NC",2024-11-05,Outlier is looking for talented Math Experts to help train generative artificial intelligence models. Crafting and answering questions related to Math. Experience working as a Math professional.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=b2e70916fdc1ec9f,IndeedScraperUSAEng_b2e70916fdc1ec9f,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN, NC,NC,Greensboro,Uncategorized
NEW,Computational Scientist | Miller Brain Observatory,Rockefeller University,"New York, NY 10065",2024-10-11,"Develop efficient data analysis pipelines; maintain streamlined data analysis and storage pipelines; Maintain storage and data-processing servers; Improve, adapt, and extend existing data acquisition…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=00f3746df53e4b47,IndeedScraperUSAEng_00f3746df53e4b47,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $120000 yearly,UNKNOWN, NY 10065,NY,New York,Uncategorized
NEW,Manufacturing Data Scientist,TAMKO Building Products LLC,"Dallas, TX 75216",2024-10-03,"Familiarity with big data technologies (e.g., Hadoop, Spark). Experience with advanced data science and machine learning tools and frameworks (e.g., TensorFlow, PyTorch).","Job types: Full-time
Benefits: Profit sharing, Health insurance, Dental insurance, Vision insurance, 401(k) matching, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b80260b361082b0f,IndeedScraperUSAEng_b80260b361082b0f,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $150000 yearly,UNKNOWN, TX 75216,TX,Dallas,Uncategorized
NEW,Big Data /Hadoop Consultant,Sonsoft Inc,"King of Prussia, PA",2024-10-09,"Sonsoft , Inc. is a USA based corporation duly organized under the laws of the Commonwealth of Georgia. Sonsoft Inc. is growing at a steady pace specializing in the fields of Software Development,…","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=ebcf02232c1c2695,IndeedScraperUSAEng_ebcf02232c1c2695,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA,PA,King of Prussia,Uncategorized
NEW,Data Collection Representative,RetailData LLC,"Clemmons, NC",2024-11-05,"Are you tired of being unsure how much your delivery/driver job will pay? We have a great side hustle job for you! Our jobs are preplanned with a flexible schedule, and the faster you get at the job…","Job types: Part-time
Benefits: Mileage reimbursement, 401(k) matching, Flexible schedule, Referral program, Pet insurance
Job types cc: Part-time
Schedules: Choose your own hours",https://www.indeed.com/m/viewjob?jk=cda20119da261bb6,IndeedScraperUSAEng_cda20119da261bb6,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Clemmons,Uncategorized
NEW,"Data Scientist, Product Analytics",Meta,"San Francisco, CA 94105",2024-10-26,"As a Data Scientist at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp,…",,https://www.indeed.com/m/viewjob?jk=3ea4c50d4373f8bf,IndeedScraperUSAEng_3ea4c50d4373f8bf,IndeedScraperUSAEng,Data,USA_ENGLISH,$173000 - $242000 yearly,UNKNOWN, CA 94105,CA,San Francisco,Uncategorized
NEW,CT Technologist,Ana-Data Consulting Inc,"Philadelphia, PA 19104",2024-10-09,"Perform computed tomography techniques and examinations. Conducts a variety of computed tomography (CT) procedures including assisting radiologists with biopsies, cardiac CT, CT Angiograms, and post…","Job types: Contract
Shifts: 8 hour shift
Job types cc: Contract
Schedules: 8 hour shift, Weekends as needed, Holidays, On call",https://www.indeed.com/m/viewjob?jk=0bfcc223c28cb89a,IndeedScraperUSAEng_0bfcc223c28cb89a,IndeedScraperUSAEng,Data,USA_ENGLISH,$65 - $75 hourly,UNKNOWN, PA 19104,PA,Philadelphia,Uncategorized
NEW,Remote Coding Expertise for AI Training - Tier 2,Outlier,"Winston-Salem, NC",2024-10-09,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=87fe0377852ad76a,IndeedScraperUSAEng_87fe0377852ad76a,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Winston-Salem,Uncategorized
NEW,AI/ML and Data Scientist,RisamSoft,"Irving, TX 75063",2024-11-07,"Acquire and clean data from various sources, ensuring data quality and integrity. Excellent data wrangling and manipulation skills. Define and execute data science projects aligned with business…",,https://www.indeed.com/m/viewjob?jk=ebf80c00df9c0209,IndeedScraperUSAEng_ebf80c00df9c0209,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75063,TX,Irving,Uncategorized
NEW,Enterprise Database Administrator,4urHires INC,"Redwood City, CA 94063",2024-11-05,"Replication and Troubleshooting: Install, configure, and troubleshoot Oracle GoldenGate for data replication. Analytics and ETL Support: Administer Oracle Analytics Server and Tableau, ensuring…","Job types: Contract
Shifts: 8 hour shift
Job types cc: Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=7b611726f03953aa,IndeedScraperUSAEng_7b611726f03953aa,IndeedScraperUSAEng,Data,USA_ENGLISH,$65 - $70 hourly,UNKNOWN, CA 94063,CA,Redwood City,Uncategorized
NEW,"AVP, Collections Strategy and Analytics",Barclays,"New York, NY 10019",2024-10-10,"What will you be doing? Barclays Services LLC seeks AVP, Collections Strategy and Analytics in New York, New York (multiple positions available): Utilize knowledge of operations research and…",Benefits: Referral program,https://www.indeed.com/m/viewjob?jk=2ff52f3de0852253,IndeedScraperUSAEng_2ff52f3de0852253,IndeedScraperUSAEng,Data,USA_ENGLISH,$162950 - $179245 yearly,UNKNOWN, NY 10019,NY,New York,Uncategorized
NEW,"RDBMS, Database Migrations",Sonsoft Inc,"San Francisco, CA",2024-10-05,"Company Description Sonsoft , Inc. is a USA based corporation duly organized under the laws of the Commonwealth of Georgia. Sonsoft Inc. is growing at a steady pace specializing in the fields of…","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=fded63337ad82685,IndeedScraperUSAEng_fded63337ad82685,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Francisco,Uncategorized
NEW,"Data Scientist, Underwriting",Parafin,"San Francisco, CA",2024-10-05,"You will identify new, high impact opportunities for the data science team to drive the business forward with new data sets, models, processes, and team members. Experience with credit risk modeling.","Job types: Full-time
Benefits: Commuter assistance, Paid parental leave, Health insurance, Unlimited paid time off, Dental insurance, 401(k), Parental leave, Employee assistance program, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f396517bb9d397e1,IndeedScraperUSAEng_f396517bb9d397e1,IndeedScraperUSAEng,Data,USA_ENGLISH,$200000 - $260000 yearly,UNKNOWN, CA,CA,San Francisco,Uncategorized
NEW,Secretary (Scanning Clerk),Regional Center of the East Bay,"San Leandro, CA",2024-11-02,"POSITION TITLE: Secretary (Scanning Clerk) SALARY RATE: $1,902.70 - $2,811.17 Biweekly, $49,470.20 - $73,090.42 Annually The Regional Center of the East Bay (RCEB) is one of 21 Regional Centers…","Benefits: Paid holidays, Dental insurance, Employee assistance program, Vision insurance, Loan forgiveness",https://www.indeed.com/m/viewjob?jk=c68ac5f7c0b61e80,IndeedScraperUSAEng_c68ac5f7c0b61e80,IndeedScraperUSAEng,Data,USA_ENGLISH,$49470.2 - $73090.42 yearly,UNKNOWN, CA,CA,San Leandro,Uncategorized
NEW,"VP, Data Science & ML",LendingClub,"San Francisco, CA",2024-10-03,10+ years experience managing teams of modelers/data scientist or other analytical functions. Experience with Consumer credit portfolios and data science/decision science/ risk management in Banking a…,"Job types: Full-time
Benefits: Paid parental leave, Health insurance, Dental insurance, Parental leave, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=dc5de1ca44b2d8eb,IndeedScraperUSAEng_dc5de1ca44b2d8eb,IndeedScraperUSAEng,Data,USA_ENGLISH,$240000 - $270000 yearly,UNKNOWN, CA,CA,San Francisco,Uncategorized
NEW,Data Scientist,Data Xpander,"Irving, TX",2024-10-05,"They need to have statistical, mathematical, predictive modelling as well as business strategy skills to build the algorithms necessary to ask the right questions and find the right answers.",,https://www.indeed.com/m/viewjob?jk=cdaa9e9635b3200e,IndeedScraperUSAEng_cdaa9e9635b3200e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Irving,Uncategorized
NEW,Data Scientist - Fuel Pricing,7-Eleven,"Irving, TX 75063",2024-10-24,"Your key role transforms complex data into actionable insights and models, fueling business growth and customer satisfaction. Up-to-date knowledge of the latest advancements in machine learning, AI,…",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=189728cdceae5d3d,IndeedScraperUSAEng_189728cdceae5d3d,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX 75063,TX,Irving,Uncategorized
NEW,"Solution Architect, Clinical Imaging",NTT DATA,"Plano, TX 75023",2024-10-16,"Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure…",Remote: Remote,https://www.indeed.com/m/viewjob?jk=9b9555787cb36fe5,IndeedScraperUSAEng_9b9555787cb36fe5,IndeedScraperUSAEng,Data,USA_ENGLISH,$70 - $92 hourly,FULLY_REMOTE, TX 75023,TX,Plano,Uncategorized
NEW,Sports Data Operator - Baseball/Softball (CA - Bay Area),Realplay,"San Francisco, CA 94103",2024-10-05,"Realplay delivers video of every swing, pitch, and defensive play that any player makes on a baseball or softball field. Our Sports Data Operators will be tasked with:","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=bc7e411af337b069,IndeedScraperUSAEng_bc7e411af337b069,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $18.5 hourly,UNKNOWN, CA 94103,CA,San Francisco,Uncategorized
NEW,Data Scientist (Data Stewardship),Clarity Innovations,"Fort Liberty, NC",2024-10-09,"Demonstrated experience applying data science methods to real-world data problems. Bachelor’s degree in a STEM field is required. Master’s degree is preferred in Operations Research, Industrial…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=16bdc3da2e708726,IndeedScraperUSAEng_16bdc3da2e708726,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Fort Liberty,Uncategorized
NEW,"Data Reporting and Analytics Consultant IV, Programming",Kaiser Permanente,"Pleasanton, CA",2024-10-27,Prepares data for analytic efforts by integrating and consolidating data; ensuring data quality and accuracy; profiling data inaccuracies and recommending process improvements or system changes to…,"Job types: Full-time
Shifts: Day shift
Job types cc: Full-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=d292bfcfd69ce937,IndeedScraperUSAEng_d292bfcfd69ce937,IndeedScraperUSAEng,Data,USA_ENGLISH,$133900 - $173250 yearly,UNKNOWN, CA,CA,Pleasanton,Uncategorized
NEW,Product Data Scientist,PayPal,"San Jose, CA",2024-10-05,"Experience analyzing very large, complex, multi-dimensional data sets. This person will help generate insights by mining Venmo’s rich data and support experimentation efforts driven by the consumer…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c8c61dded1ba8e05,IndeedScraperUSAEng_c8c61dded1ba8e05,IndeedScraperUSAEng,Data,USA_ENGLISH,$72700 - $176000 yearly,TEMPORARILY_REMOTE, CA,CA,San Jose,Uncategorized
NEW,Consultative Sales -Small Business Consulting -Extensive Travel,"Global Resources, LLC","Philadelphia, PA",2024-11-04,"This position requires extensive travel from Sunday evening through Friday afternoon, on a regular basis, but home every weekend. Analyze small to medium-sized businesses.","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=18d7d314631f24ac,IndeedScraperUSAEng_18d7d314631f24ac,IndeedScraperUSAEng,Data,USA_ENGLISH,$105000 - $525000 yearly,UNKNOWN, PA,PA,Philadelphia,Uncategorized
NEW,System Administrator/Clinical Data,CHDI,"Princeton, NJ 08540",2024-10-17,"Proficiency with handling of big data. Write scripts to extract and configure data from datasets quickly and efficiently, as needed. Experience in designing and developing electronic case report forms…","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=bd94c9be96383b87,IndeedScraperUSAEng_bd94c9be96383b87,IndeedScraperUSAEng,Data,USA_ENGLISH,$80000 - $130000 yearly,UNKNOWN, NJ 08540,NJ,Princeton,Uncategorized
NEW,Data Scientist - AI Trainer,DataAnnotation,"Frisco, TX",2024-10-31,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. To apply to this role, you will need to be proficient in either Python and…","Job types: Contract
Remote: Remote
Benefits: Flexible schedule
Job types cc: Contract
Schedules: Choose your own hours",https://www.indeed.com/m/viewjob?jk=85d35bca8e3dc6d5,IndeedScraperUSAEng_85d35bca8e3dc6d5,IndeedScraperUSAEng,Data,USA_ENGLISH,$40 - $-1 hourly,FULLY_REMOTE, TX,TX,Frisco,Uncategorized
NEW,GENERAL OFFICE CLERK V - Criminal District Attorney,Tarrant County,"Fort Worth, TX 76196",2024-11-11,"JOB The General Office Clerk serves as the first line of contact for the Office of the Criminal District Attorney. The position provides general administrative support including screening,…","Job types: Full-time
Job types cc: Full-time
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=c167691b6e6393cc,IndeedScraperUSAEng_c167691b6e6393cc,IndeedScraperUSAEng,Data,USA_ENGLISH,$17.67 - $19.44 hourly,UNKNOWN, TX 76196,TX,Fort Worth,Uncategorized
NEW,Technical Architect - Remote,NTT DATA,"Plano, TX 75086",2024-10-03,"Experience implementing monitoring, quality assurance, data validation processes in a relational and big data environment (metrics-driven reliability and performance). Once You Are Here, You Will:","Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=172dc28caa5e8f4f,IndeedScraperUSAEng_172dc28caa5e8f4f,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, TX 75086,TX,Plano,Uncategorized
NEW,Cloud Security Architect – with AI ML or Google GenAI or Prisma Cloud,Computer Data Concepts,"Dallas, TX 75201",2024-10-23,"3+ years of cloud security experience in GCP, Azure or AWS. 1+ Years of experience in AI/ML products, solutions, and services on GCP, Azure or AWS. Experience in traditional API gateway and generative…","Job types: Full-time, Contract
Shifts: 8 hour shift
Benefits: Health insurance, Dental insurance, 401(k)
Job types cc: Full-time, Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=a8c1ace9e882e647,IndeedScraperUSAEng_a8c1ace9e882e647,IndeedScraperUSAEng,Data,USA_ENGLISH,$170000 - $180000 yearly,UNKNOWN, TX 75201,TX,Dallas,Uncategorized
NEW,Database Administrator,Tek Ninjas,"Carrollton, TX 75010",2024-10-07,"Design/build new databases, ensure the organizational databases are secure and prevent data loss and operating databases efficiently without error;test, update&maintain databases structures when…",,https://www.indeed.com/m/viewjob?jk=39b07922b4c33f17,IndeedScraperUSAEng_39b07922b4c33f17,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75010,TX,Carrollton,Uncategorized
NEW,"Data Scientist, One Medical",Amazon.com Services LLC - A57,"San Francisco, CA",2024-11-08,"- 2+ years of data scientist experience - 3+ years of data querying languages (e.g. SQL), scripting languages (e.g. Python) or statistical/mathematical software (e.g. R, SAS, Matlab, etc.)…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=09efc2aa6ad8f4bf,IndeedScraperUSAEng_09efc2aa6ad8f4bf,IndeedScraperUSAEng,Data,USA_ENGLISH,$125500 - $212800 yearly,UNKNOWN, CA,CA,San Francisco,Uncategorized
NEW,"Infra BA - Dallas, TX ( GC or Citizens )",Info-Ways,"Dallas, TX",2024-10-05,Provide analytic support by coordinating data extraction from various databases and data interpretation. BGV will be done for the selected candidates.,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=da5c22d29e998aec,IndeedScraperUSAEng_da5c22d29e998aec,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Uncategorized
NEW,Information Systems Data Warehouse ETL Administrator 4,B&H Photo,"New York, NY 10001",2024-10-09,"Informatica PowerCenter is the main tool we use to support the entire data integration lifecycle, from jumpstarting the first project to ensuring successful mission-critical enterprise deployments.","Job types: Full-time
Benefits: Health insurance, 401(k), Employee discount
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=be85012bfd3b3ed2,IndeedScraperUSAEng_be85012bfd3b3ed2,IndeedScraperUSAEng,Data,USA_ENGLISH,$115000 - $151000 yearly,UNKNOWN, NY 10001,NY,New York,Uncategorized
NEW,Enterprise Data Architect,Stanford Health Care,"Palo Alto, CA 94303",2024-10-03,"1.0 FTE Full time Day - 08 Hour R2441056 Hybrid 108480018 TDS Enterprise Arch-Integration Technology & Digital Solutions PALO ALTO, 1830 Embarcadero, California If you're ready to be part of our…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2cfad27bec2d4f8c,IndeedScraperUSAEng_2cfad27bec2d4f8c,IndeedScraperUSAEng,Data,USA_ENGLISH,$88.93 - $117.84 hourly,UNKNOWN, CA 94303,CA,Palo Alto,Uncategorized
NEW,Database Administrator (1394),Zapata Technology,"Monterey, CA 93944",2024-10-03,"Knowledge of ETL tools and building data pipelines. Expertise in monitoring databases, organizing data, and applying new technologies and designs to enhance performance.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0c7eb20969bc28e7,IndeedScraperUSAEng_0c7eb20969bc28e7,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $138000 yearly,UNKNOWN, CA 93944,CA,Monterey,Uncategorized
NEW,"Data Scientist - TikTok Ads, Shop Monetization",TikTok,"San Jose, CA",2024-10-05,"Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our customers interact with our ads products.","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=b957eac56d306229,IndeedScraperUSAEng_b957eac56d306229,IndeedScraperUSAEng,Data,USA_ENGLISH,$201000 - $395000 yearly,UNKNOWN, CA,CA,San Jose,Uncategorized
NEW,Marketing Data Scientist,Southwest Airlines,"Dallas, TX 75235",2024-11-12,"Drives the formulation and communication of solutions for data analysis and models. Knowledge of, at a broad level, how technology platforms and architectures are applicable to data science.","Job types: Full-time
Benefits: Health insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1f5ccf06b1b4bfba,IndeedScraperUSAEng_1f5ccf06b1b4bfba,IndeedScraperUSAEng,Data,USA_ENGLISH,$131000 - $145500 yearly,UNKNOWN, TX 75235,TX,Dallas,Uncategorized
NEW,Licensing Renewals Processor,Integrity Marketing Group,"Dallas, TX 75202",2024-10-25,We are seeking a detail-oriented Licensing Renewal Processor to support our licensing team in the timely and accurate processing of license renewals across our subsidiaries.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b853dab1651e7e4f,IndeedScraperUSAEng_b853dab1651e7e4f,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75202,TX,Dallas,Uncategorized
NEW,Generative AI Applied Researcher - Apple Services Special Projects,Apple,"Cupertino, CA",2024-11-09,"Experience in multimodal Generative AI modeling and application development, with a focus on data, evaluation, automation, and deployment on distributed backends and devices.","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c619d41a9c1d4b8a,IndeedScraperUSAEng_c619d41a9c1d4b8a,IndeedScraperUSAEng,Data,USA_ENGLISH,$175800 - $312200 yearly,UNKNOWN, CA,CA,Cupertino,Uncategorized
NEW,Remote Coding Expertise for AI Training - Tier 2,Outlier,"Cary, NC",2024-10-09,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=2733098ba96e6654,IndeedScraperUSAEng_2733098ba96e6654,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Cary,Uncategorized
NEW,"Data Scientist, Game Analytics & Strategy",the NBA,"New York, NY 10022",2024-10-30,"WORK OPTION: 4 days a week in the New York, NY office The National Basketball Association (NBA) is a global sports and media organization with the mission to inspire and connect people everywhere…",,https://www.indeed.com/m/viewjob?jk=f15d55ae48a6268a,IndeedScraperUSAEng_f15d55ae48a6268a,IndeedScraperUSAEng,Data,USA_ENGLISH,$170000 - $190000 yearly,UNKNOWN, NY 10022,NY,New York,Uncategorized
NEW,GCP Data Migration,Accenture,"Irving, TX 75039",2024-10-03,"Leverage ETL or ELT to build scalable data pipelines. Extracting, loading, transforming, cleaning, and validating data. Experience migrating data from legacy systems using tools like Hadoop, Exadata,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=986f0ca4b9b717d9,IndeedScraperUSAEng_986f0ca4b9b717d9,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,Uncategorized
NEW,File Maintenance Clerk,Tom Thumb 2544,"Dallas, TX 75231",2024-10-15,"Ensures proper pricing, itemization, tagging, signing and documentation of UPC/PLUs for all store merchandise. Operates the computer and maintains computerized records.","Job types: Part-time, Full-time
Shifts: 8 hour shift, Night shift, Day shift
Benefits: Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Employee assistance program, Employee discount, Flexible schedule
Job types cc: Part-time, Full-time
Schedules: 8 hour shift, Weekends as needed, Night shift, Day shift, Monday to Friday, Holidays",https://www.indeed.com/m/viewjob?jk=001130f8e0330cd1,IndeedScraperUSAEng_001130f8e0330cd1,IndeedScraperUSAEng,Data,USA_ENGLISH,$13 - $15 hourly,UNKNOWN, TX 75231,TX,Dallas,Uncategorized
NEW,Remote Coding Expertise for AI Training - Tier 2,Outlier,"Winston-Salem, NC",2024-10-09,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=bbcd5c3cb6ef7126,IndeedScraperUSAEng_bbcd5c3cb6ef7126,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Winston-Salem,Uncategorized
NEW,Enterprise Data Architect,Arthur Lawrence,"New York, NY",2024-11-07,"Arthur Lawrence is looking for Enterprise Data Architect for one of our in New York and New Jersey. 12+ years in Enterprise Architecture, including 5+ years as a Technical Architect.","Job types: Contract
Shifts: 8 hour shift, Day shift
Job types cc: Contract
Schedules: 8 hour shift, Overtime, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=942278f8403cd3a4,IndeedScraperUSAEng_942278f8403cd3a4,IndeedScraperUSAEng,Data,USA_ENGLISH,$82.45 - $87.8 hourly,UNKNOWN, NY,NY,New York,Uncategorized
NEW,Business Services Representative,"Educational Data Systems, Inc.","Scranton, PA 18503",2024-10-10,Build business relationships with employers aligned with Lackawanna County Workforce Development Board. Digital marketing and social media platforms to promote PA CareerLink services online.,"Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=c4a979920b644f11,IndeedScraperUSAEng_c4a979920b644f11,IndeedScraperUSAEng,Data,USA_ENGLISH,$45000 - $45000 yearly,UNKNOWN, PA 18503,PA,Scranton,Uncategorized
