status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job_level
NEW,"cloud ops / sre, applied machine learning",Apple,"Sunnyvale, CA",11/10/2024,Candidates should have strong background in setting up and supporting the infrastructure for large scale big data applications in public cloud like AWS or GCP. 5+ years of experience in SRE/DevOps.,"Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2dc501dba5d9ad9d,IndeedScraperUSAEng_2dc501dba5d9ad9d,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Sunnyvale,Senior-Level
NEW,summer co-op 2025 - data analytics consumer care,Keurig Dr Pepper,"Frisco, TX",10/3/2024,"Experience with statistics, data analytics, process optimization a plus. Data analysis reporting: Develop skills in analyzing data and creating insightful reports. Full-time; 40 hours per week.","Job types: Full-time
Benefits: Health insurance, Lunch & learns
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=f056c4dc8aa49990,IndeedScraperUSAEng_f056c4dc8aa49990,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN, TX,TX,Frisco,Entry-Level
NEW,machine learning researcher,Apple,"Sunnyvale, CA",10/30/2024,"Excellent understanding of deep learning algorithms and workflows, in particular working with large scale real world 2D and 3D data. You will have the opportunity to use your machine learning and…","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=8b000c18ee01d5e6,IndeedScraperUSAEng_8b000c18ee01d5e6,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Sunnyvale,Senior-Level
NEW,big data,Sonsoft Inc,"King of Prussia, PA",10/9/2024,"At least 4 years of experience in software design, development and release. Well versed with agile development methodologies. Experience in Data Ingestion, Streaming and Big Data technologies.","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=9db10e4432641461,IndeedScraperUSAEng_9db10e4432641461,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA,PA,King of Prussia,Mid-Level
NEW,database administrator,Brillius,"Dallas, TX 75201",10/30/2024,"Expertise in SQL and automation,. Job Types: Full-time, Contract. Database administration: 1 year (Preferred).","Job types: Full-time, Contract
Job types cc: Full-time, Contract",https://www.indeed.com/m/viewjob?jk=2e911482f627eb71,IndeedScraperUSAEng_2e911482f627eb71,IndeedScraperUSAEng,Data,USA_ENGLISH,$56.84 - $60.42 hourly,UNKNOWN, TX 75201,TX,Dallas,Entry-Level
NEW,data scientist,Federato Technologies,"San Francisco, CA 94104",10/5/2024,"The initial algorithms used in our product spun out off the founders published research in Reinforcement Learning, Statistics, and Optimization. The role will report directly to the CTO.",,https://www.indeed.com/m/viewjob?jk=99e154caac399361,IndeedScraperUSAEng_99e154caac399361,IndeedScraperUSAEng,Data,USA_ENGLISH,$160000 - $200000 yearly,UNKNOWN, CA 94104,CA,San Francisco,Mid-Level
NEW,data architect,Barrow Wise Consulting,"New York, NY 10004",10/9/2024,"4 Years of experience in data visualization and data integration. Review, analyze, and document the current data architecture across all relevant systems, including existing data model designs, data…","Job types: Full-time
Benefits: Opportunities for advancement
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f09ac37bcbab1012,IndeedScraperUSAEng_f09ac37bcbab1012,IndeedScraperUSAEng,Data,USA_ENGLISH,$70000 - $130000 yearly,UNKNOWN, NY 10004,NY,New York,Mid-Level
NEW,business data governance,Sumitomo Mitsui Banking Corporation,"White Plains, NY 10601",10/28/2024,Analyzes data or new requirements for reports or data migration to assist in efforts to consolidate data in centralized warehouses. Works with business to document Key Data Output assessment & data…,"Job types: Full-time
Benefits: Work from home
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c153b4e1d79d5096,IndeedScraperUSAEng_c153b4e1d79d5096,IndeedScraperUSAEng,Data,USA_ENGLISH,$79000 - $95000 yearly,UNKNOWN, NY 10601,NY,White Plains,Entry-Level
NEW,database administrator (remote/hybrid option available),Partners Health Management,"Winston-Salem, NC 27101",10/9/2024,"Research complex data issues: examine data in various source systems for inconsistencies, review transformation logic and propose corrective alternatives. Generous vacation and sick time accrual.","Job types: Full-time
Remote: Remote, Hybrid work
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, Vision insurance, 401(k) matching, Loan forgiveness
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f00bbddccec15d71,IndeedScraperUSAEng_f00bbddccec15d71,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27101,NC,Winston-Salem,Entry-Level
NEW,"mgr, data insights",Spectrum,"Stamford, CT 06902",10/3/2024,"Partner with Information Technology and Business Intelligence organizations to obtain new reference data sources. Technical skills: Demonstrated in-depth skills with SQL, Python/SAS programming, Excel…","Job types: Full-time
Benefits: Paid training, Opportunities for advancement
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=67f0096331f884df,IndeedScraperUSAEng_67f0096331f884df,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CT 06902,CT,Stamford,Entry-Level
NEW,gcp data platform architect,Accenture,"Raleigh, NC 27609",10/7/2024,"The ideal candidate possesses a deep understanding of GCP's data services, data warehousing, data lakes, big data technologies, and data security best practices. Travel may be required for this role.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=05f235835f8957e0,IndeedScraperUSAEng_05f235835f8957e0,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NC 27609,NC,Raleigh,Mid-Level
NEW,aiml resident - machine learning research,Apple,"Cupertino, CA",10/29/2024,Apple’s AIML residency is a year-long program inviting experts in various fields to apply their own domain expertise to innovate and build revolutionary machine learning and AI-based products and…,"Job types: Full-time, Internship
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time, Internship",https://www.indeed.com/m/viewjob?jk=dd2b9d8143475532,IndeedScraperUSAEng_dd2b9d8143475532,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $214500 yearly,UNKNOWN, CA,CA,Cupertino,Mid-Level
NEW,"data scientist, product analytics",Meta,"San Francisco, CA 94105",10/25/2024,"Communication and influence: You won't simply present data, but tell data-driven stories. Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of…",,https://www.indeed.com/m/viewjob?jk=7576388cec01c434,IndeedScraperUSAEng_7576388cec01c434,IndeedScraperUSAEng,Data,USA_ENGLISH,$145000 - $204000 yearly,UNKNOWN, CA 94105,CA,San Francisco,Mid-Level
NEW,data scientist - san francisco,Rad Hires,"Santa Rosa, CA",10/5/2024,Data Scientist - San Francisco - On-Site Our client is a growing Fintech startup that is looking for a full-time Data Scientist to join their team in San Francisco. The ideal candidate will have a…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=48bc841c567aaf03,IndeedScraperUSAEng_48bc841c567aaf03,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,Santa Rosa,Mid-Level
NEW,data scientist,The Hershey Company,"Dallas, TX",11/11/2024,Translates well-structured business problems into data science problems. Data analytics skills and experience analyzing both experimental and observational data sets.,Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=75b97a3ff896f1b7,IndeedScraperUSAEng_75b97a3ff896f1b7,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX,TX,Dallas,Mid-Level
NEW,solutions architect | data center | network (remote),Trace3,"Dallas, TX",11/11/2024,The Solutions Architect will assess opportunities and determine the level of effort required to execute Professional Services engagements to ensure client success and design solutions to optimize…,"Remote: Remote
Benefits: Health savings account, Disability insurance, Health insurance, Dental insurance, Paid time off, Snacks provided, Vision insurance, 401(k) matching, Life insurance",https://www.indeed.com/m/viewjob?jk=f78438fef71d95b4,IndeedScraperUSAEng_f78438fef71d95b4,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $133700 yearly,FULLY_REMOTE, TX,TX,Dallas,Mid-Level
NEW,database administrator,Lilax Technologies,"Frisco, TX 75034",10/5/2024,"Job duties: Analyze and implement clients existing software and database management systems and information technology needs; collect and analyze user\\\\'s business requirements, then design,…",,https://www.indeed.com/m/viewjob?jk=758c5b3d9068979b,IndeedScraperUSAEng_758c5b3d9068979b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75034,TX,Frisco,Entry-Level
NEW,applied machine learning scientist,Apple,"Cupertino, CA",11/2/2024,"Experience processing large-scale data sets using Mesos, Spark, or Hadoop. More specifically, you will: Design and implement machine learning algorithms that process image or time-series data measured…","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=16766cb53e3f954c,IndeedScraperUSAEng_16766cb53e3f954c,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Cupertino,Senior-Level
NEW,ssis data architect,FlexIT Inc,"Dallas, TX 75240",10/5/2024,"Required Need help with deploying the architecture, developing the roadmap and standing it up. This involves infrastructure automation and CI/CD…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8a0aca77fc5551f0,IndeedScraperUSAEng_8a0aca77fc5551f0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75240,TX,Dallas,Mid-Level
NEW,data scientist - ai/ml,Stanford Health Care,"Palo Alto, CA 94303",10/3/2024,"Evaluate tools, platforms and strategies used by the Data Science group to manage the lifecycle of building models from healthcare data. Train, develop, and validate researcher-built or vendor…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=50a70acc2339a6ad,IndeedScraperUSAEng_50a70acc2339a6ad,IndeedScraperUSAEng,Data,USA_ENGLISH,$76.9 - $101.91 hourly,UNKNOWN, CA 94303,CA,Palo Alto,Mid-Level
NEW,"applied scientist, alexa smart home",Amazon.com Services LLC,"Sunnyvale, CA",10/9/2024,"Develop robust techniques for synthetic data generation for training large models and maintaining model generalization. PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c9e58e1e25a7a4b0,IndeedScraperUSAEng_c9e58e1e25a7a4b0,IndeedScraperUSAEng,Data,USA_ENGLISH,$136000 - $222200 yearly,UNKNOWN, CA,CA,Sunnyvale,Mid-Level
NEW,sap pp/qm consultant,NTT DATA,"Irving, TX 75039",11/4/2024,"Master data – Materials, BOM, Routing, work centers, production tools, Variant configuration (Class, characteristics and their assignment). As SAP PP/QM Consultant, you will anchor the engagement…",,https://www.indeed.com/m/viewjob?jk=cae61f722c479d1e,IndeedScraperUSAEng_cae61f722c479d1e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,Entry-Level
NEW,"investigator, data sciences - molecular modalities and pre-clinical sciences",GSK,"Collegeville, PA",10/16/2024,"Enable facile data collation, preparation, and storage, perform exploratory data analysis to identify trends, patterns, and anomalies in the data and communicate findings.",,https://www.indeed.com/m/viewjob?jk=08c80856ec7a84ab,IndeedScraperUSAEng_08c80856ec7a84ab,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA,PA,Collegeville,Entry-Level
NEW,data scientist,Restaurant Depot,"Whitestone, NY 11357",11/1/2024,"Demonstrated ability to take real-world analytics/data science projects from start to finish including data cleaning, descriptive analysis, predictive modelling, and visualizations.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=248fa833e22b6718,IndeedScraperUSAEng_248fa833e22b6718,IndeedScraperUSAEng,Data,USA_ENGLISH,$70000 - $100000 yearly,UNKNOWN, NY 11357,NY,Whitestone,Mid-Level
NEW,"data scientist- tiktok ads, ads interfaces",TikTok,"San Jose, CA",10/5/2024,"Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our customers interact with our ads products.","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=245d71991aae2c46,IndeedScraperUSAEng_245d71991aae2c46,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $296000 yearly,UNKNOWN, CA,CA,San Jose,Mid-Level
NEW,architectural technologist - data centres,IBI Group,"San Francisco, CA 94104",10/17/2024,"5 years' experience as an architectural technologist, designing complex projects with a preference toward data center experience. Contributes to the development of data center and mission critical…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=54ba15f022e5fa09,IndeedScraperUSAEng_54ba15f022e5fa09,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94104,CA,San Francisco,Mid-Level
NEW,data scientist,Kikoff,"San Francisco, CA",11/12/2024,You will use data to identify and solve product development’s biggest challenges. Communication and influence: convince and influence your partners by telling clear data stories.,"Job types: Full-time
Benefits: Stock options, Visa sponsorship, Health insurance, Dental insurance, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d7f99cb48419e7fd,IndeedScraperUSAEng_d7f99cb48419e7fd,IndeedScraperUSAEng,Data,USA_ENGLISH,$212000 - $469000 yearly,UNKNOWN, CA,CA,San Francisco,Mid-Level
NEW,data architect,NYC Criminal Justice Agency,"New York, NY",10/12/2024,"Familiarity with data governance, data quality, and data security frameworks within Azure environments. Create and manage data pipelines, orchestrating data workflows using Azure Data Factory.","Remote: Hybrid work
Benefits: Paid holidays, Dental insurance, Employee assistance program, Vision insurance, Retirement plan",https://www.indeed.com/m/viewjob?jk=9827354681d9d946,IndeedScraperUSAEng_9827354681d9d946,IndeedScraperUSAEng,Data,USA_ENGLISH,$115000 - $135000 yearly,TEMPORARILY_REMOTE, NY,NY,New York,Mid-Level
NEW,data science instructor (contract),America on Tech,"New York, NY",11/8/2024,"Provide summary data on key metrics for program reports. Position Type: Contract (January 2025 - May 2025). Contract Rate: $3,600 per cohort (2 cohorts available; priority given to candidates who can…","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=0d1c4aaa2e722e14,IndeedScraperUSAEng_0d1c4aaa2e722e14,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NY,NY,New York,Entry-Level
NEW,quality improvement & data consultant (hybrid),Baylor Scott & White Health,"Dallas, TX 75246",10/5/2024,Project Management with data analysis experience. The ability to pull and analyze data from any registries. Experienced knowledge of tools and techniques of quality performance measurement and data…,"Benefits: Health insurance, Tuition reimbursement, Paid time off",https://www.indeed.com/m/viewjob?jk=359025fd77a12f41,IndeedScraperUSAEng_359025fd77a12f41,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75246,TX,Dallas,Entry-Level
NEW,ba/pm,BayOne,"San Francisco, CA",10/10/2024,Process analysis - interview business groups and build swim lane chart on the process and also a future process. Create a work flow then help in documenting.,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=28eced85b070e6ec,IndeedScraperUSAEng_28eced85b070e6ec,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Francisco,Entry-Level
NEW,"data modeler - c63548 7.0 dallas, tx",CapB InfoteK,"Dallas, TX",10/5/2024,Experience with any data profiling/data discovery tool. Experience with data warehousing principles. 5-15 years of data architecture experience. 5-15 years of data modeling experience.,,https://www.indeed.com/m/viewjob?jk=cbe8342d9205b267,IndeedScraperUSAEng_cbe8342d9205b267,IndeedScraperUSAEng,Data,USA_ENGLISH,$70 - $70 hourly,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,tech & data attorney,Morgan Stanley,"New York, NY 10036",10/15/2024,"Conduct and advise on patentability assessments, trademark searches and clearance, copyrightable content and data usage reviews. Review, draft, negotiate and close a broad range of technology…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=74101b113eeda25f,IndeedScraperUSAEng_74101b113eeda25f,IndeedScraperUSAEng,Data,USA_ENGLISH,$110000 - $190000 yearly,UNKNOWN, NY 10036,NY,New York,Mid-Level
NEW,data modeler - databricks,Soft Inc.,"New York, NY",10/3/2024,"O Provide data model documentation and artifacts generated from data – ERD, data dictionary, data definitions, etc. O Design data models using data modeling tools to support business processes.","Job types: Contract
Shifts: 8 hour shift
Job types cc: Contract
Schedules: 8 hour shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=9018c062ca7db1ac,IndeedScraperUSAEng_9018c062ca7db1ac,IndeedScraperUSAEng,Data,USA_ENGLISH,$70 - $80 hourly,UNKNOWN, NY,NY,New York,Entry-Level
NEW,"vp, data product librarian",Healthfirst,"New York, NY 10007",11/12/2024,"Job Profile Summary Reporting to the VP - Infrastructure, Operations, and Information Management, the VP, Data Product Librarian is accountable for Data Architecture, Data Governance, Data Product…","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f7a414ec78c4945d,IndeedScraperUSAEng_f7a414ec78c4945d,IndeedScraperUSAEng,Data,USA_ENGLISH,$218200 - $424745 yearly,UNKNOWN, NY 10007,NY,New York,Mid-Level
NEW,data scientist - data & transformation,AXA,"Hartford, CT",10/15/2024,"As we develop an enterprise-wide data and digital strategy that moves us toward greater focus on the use of data and strengthen our capabilities, we are seeking a Scientist to join our BI & Reporting…","Benefits: Matching gift program, Retirement plan",https://www.indeed.com/m/viewjob?jk=06ed5386724d9e85,IndeedScraperUSAEng_06ed5386724d9e85,IndeedScraperUSAEng,Data,USA_ENGLISH,$85000 - $149000 yearly,UNKNOWN, CT,CT,Hartford,Mid-Level
NEW,remote coding expertise for ai training - tier 2,Outlier,"Cary, NC",10/9/2024,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=775ce758e09e9487,IndeedScraperUSAEng_775ce758e09e9487,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Cary,Entry-Level
NEW,architect | data centers,Corgan,"Dallas, TX 75202",11/7/2024,Assisting on full life cycle projects. Generating creative design solutions within the functional parameters of a project. Translating concepts and information into images.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=82fa9d68ed04728c,IndeedScraperUSAEng_82fa9d68ed04728c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75202,TX,Dallas,Mid-Level
NEW,"data scientist- tiktok ads, ads targeting, auction and delivery",TikTok,"Mountain View, CA 94041",10/5/2024,"Research applied data science questions in our ads system to improve prediction accuracy, develop data-driven go-to-mark strategies, and drive advertiser value. Ads or Advertiser or Agency experience.","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=42ff7bcfde815929,IndeedScraperUSAEng_42ff7bcfde815929,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $296000 yearly,UNKNOWN, CA 94041,CA,Mountain View,Mid-Level
NEW,data scientist (python + oracle sql / plsql),Photon,"Jersey City, NJ",11/7/2024,Assess the effectiveness and accuracy of new data sources and data gathering techniques. Present information using data visualization techniques and communicate findings and mine useful insights.,,https://www.indeed.com/m/viewjob?jk=82142397fd0473f1,IndeedScraperUSAEng_82142397fd0473f1,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ,NJ,Jersey City,Mid-Level
NEW,ai mathematics trainer & evaluator,Outlier,"Raleigh, NC",10/11/2024,Outlier is looking for talented Math Experts to help train generative artificial intelligence models. Crafting and answering questions related to Math. Experience working as a Math professional.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=eef5634824410b61,IndeedScraperUSAEng_eef5634824410b61,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN, NC,NC,Raleigh,Entry-Level
NEW,image processing/pattern recognition programmers,Concept Tapestry,"Santa Clara, CA",10/10/2024,Experience creating data visualization tools. Experience building data driven image classification models. Build flexible platform for performing image analysis on large data sets.,"Job types: Part-time, Full-time
Job types cc: Part-time, Full-time",https://www.indeed.com/m/viewjob?jk=df38b042ad9cf008,IndeedScraperUSAEng_df38b042ad9cf008,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Santa Clara,Entry-Level
NEW,database programmer - ncct ctmc,Wake Forest Baptist Health,"Winston-Salem, NC 27101",11/13/2024,"Document processes, data dictionaries, data lineages and collect metrics. The Database Programmer will be part of a team that provides informatics expertise including data discovery, extraction,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f3be71eee24d47d1,IndeedScraperUSAEng_f3be71eee24d47d1,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27101,NC,Winston-Salem,Entry-Level
NEW,data science & ml coding trainer,Outlier,"Greensboro, NC",11/10/2024,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=2358907a98d16803,IndeedScraperUSAEng_2358907a98d16803,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN, NC,NC,Greensboro,Entry-Level
NEW,technical team member – distributed data science & machine learning,Agnik,"Berkeley, CA",10/5/2024,"Position: Technical Team Member – Distributed Data Science & Machine Learning Locations: (1) Columbia, MD, USA, (2) Berkeley, CA, USA. (3) Kolkata, India, (4) Remote (partial/full). Status: Open…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=cad2933840fed46b,IndeedScraperUSAEng_cad2933840fed46b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Berkeley,Mid-Level
NEW,"data scientist, demand forecasting",Amazon.com Services LLC,"New York, NY",10/9/2024,"2+ years of data scientist experience. Perform exploratory data analysis to identify business opportunities and develop a plan to address them. 2+ years of machine learning, statistical modeling, data…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=eab83f14da0c9194,IndeedScraperUSAEng_eab83f14da0c9194,IndeedScraperUSAEng,Data,USA_ENGLISH,$125500 - $212800 yearly,UNKNOWN, NY,NY,New York,Mid-Level
NEW,"data scientist, product analytics",Meta,"Menlo Park, CA 94025",10/24/2024,"Communication and influence: You won't simply present data, but tell data-driven stories. Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of…",,https://www.indeed.com/m/viewjob?jk=8a3c02a395787ea8,IndeedScraperUSAEng_8a3c02a395787ea8,IndeedScraperUSAEng,Data,USA_ENGLISH,$114000 - $171000 yearly,UNKNOWN, CA 94025,CA,Menlo Park,Mid-Level
NEW,database administrator (remote/hybrid option available),Partners Health Management,"Albemarle, NC 28001",10/9/2024,"Research complex data issues: examine data in various source systems for inconsistencies, review transformation logic and propose corrective alternatives. Generous vacation and sick time accrual.","Job types: Full-time
Remote: Remote, Hybrid work
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, Vision insurance, 401(k) matching, Loan forgiveness
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=dbd983841181c9df,IndeedScraperUSAEng_dbd983841181c9df,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 28001,NC,Albemarle,Entry-Level
NEW,intake evaluator,Evans Composites Inc,"Mansfield, TX 76063",11/5/2024,"Conduct part number and serial number verification of incoming units IAW applicable tech data, unit data tags and part marks, and/or customer PO/RO. STATUS: Regular Full-time, Non-Exempt *.","Job types: Full-time
Shifts: 8 hour shift
Benefits: Health insurance, Dental insurance, Flexible spending account, Paid time off, Vision insurance, 401(k) matching, Life insurance, Retirement plan
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=96d56f10077df070,IndeedScraperUSAEng_96d56f10077df070,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $22 hourly,UNKNOWN, TX 76063,TX,Mansfield,Entry-Level
NEW,data scientist,SelectMinds,"Dallas, TX",10/7/2024,Job Description: We are seeking a data scientist to join our business intelligence team to help us make better business decisions based on our data. The ideal candidate will have a working…,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=4a0298aaaa5bdf3e,IndeedScraperUSAEng_4a0298aaaa5bdf3e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,big data ( usc & gc ),Sonsoft Inc,"Westlake, TX",10/5/2024,"Experience in processing structured data - Warehousing Concepts like de-duplication, cleansing, look ups, transformation, data versioning etc. At least 7+ years of overall experience.","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=1e644b0d4ef762a0,IndeedScraperUSAEng_1e644b0d4ef762a0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Westlake,Entry-Level
NEW,enterprise data warehouse architect,North Carolina State University,"Raleigh, NC",11/4/2024,"Ensure compliance with data management processes in collaboration with data governance teams. Expertise in data warehouse design concepts, data modeling, and ETL. Position Type EHRA Non-Faculty.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=a23c119006f7ee4e,IndeedScraperUSAEng_a23c119006f7ee4e,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $130000 yearly,TEMPORARILY_REMOTE, NC,NC,Raleigh,Mid-Level
NEW,"cancer registrar, oncology data center",RWJBarnabas Health,"Newark, NJ 07112",10/8/2024,"Strictly adheres to all applicable regulations and guidelines governing cancer registry data collection, including compliance with HIPAA and state-specific regulations, while maintaining patient…","Job types: Part-time
Shifts: Day shift
Benefits: Disability insurance, Health insurance, Dental insurance, Flexible spending account, Tuition reimbursement, Paid time off, Vision insurance, Retirement plan, Prescription drug insurance, Pet insurance
Job types cc: Part-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=02c57c0457ca89b8,IndeedScraperUSAEng_02c57c0457ca89b8,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 07112,NJ,Newark,Mid-Level
NEW,data scientist,Innovative Defense Technologies (IDT),"Mount Laurel, NJ 08054",10/9/2024,"3+ years of experience in predictive modeling, data science and analysis. Knowledge of data and information visualization principles and experience using related tools.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3bccbf91ecb46847,IndeedScraperUSAEng_3bccbf91ecb46847,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 08054,NJ,Mount Laurel,Mid-Level
NEW,"data scientist, product analytics",Meta,"Sunnyvale, CA 94089",10/24/2024,"Communication and influence: You won't simply present data, but tell data-driven stories. Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of…",,https://www.indeed.com/m/viewjob?jk=21679f9558a31d8e,IndeedScraperUSAEng_21679f9558a31d8e,IndeedScraperUSAEng,Data,USA_ENGLISH,$145000 - $204000 yearly,UNKNOWN, CA 94089,CA,Sunnyvale,Mid-Level
